Accident_Date,Accident_Time,ID,Severity,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Stop,Traffic_Calming,Traffic_Signal,Day_or_Night
2022-02-08,12:31:00,A-717820,2,33.573898,-111.864632,,,0.0,Main roadway closed due to crash on Mountain View Rd both ways at Via Linda.,E Via Linda,Scottsdale,Maricopa,AZ,85258,US,US/Mountain,KSDL,69.0,69.0,12.0,28.48,10.0,WNW,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-12-04,08:50:00,A-5457975,4,33.550251,-111.722007,33.538647999999995,-111.725187,0.8220000000000001,Road closed due to a crash on SR-87 Southbound near E Shea Blvd (MP 187), N Beeline Hwy,Scottsdale,Maricopa,AZ,85256,US,US/Mountain,KFFZ,59.0,59.0,90.0,28.9,7.0,E,7.0,0.03,Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-08-09,15:03:00,A-541768,3,33.462685,-112.220184,,,0.0,HOV lane blocked due to crash on I-10 Westbound at Exits 136 136B 75th Ave.,I-10 W,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,92.0,92.0,43.0,28.74,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-02-05,15:18:00,A-4174552,2,33.83577704413492,-112.3397863,33.82786704413492,-112.2821063,3.355,Stationary traffic on AZ-74 from Quintero Ln (AZ-74) to N 87th Ave (AZ-74) due to accident.,AZ-74,Peoria,Maricopa,AZ,85383,US,US/Mountain,KDVT,63.0,63.0,10.0,28.48,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-02-14,14:46:00,A-5451825,2,33.462709999999994,-112.0892,33.462709999999994,-112.091283,0.12,Incident on CULVER ST near HOUSE 1300 Expect delays., W Culver St,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,80.0,80.0,9.0,28.76,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-09-02,17:28:00,A-4093188,2,33.461517,-112.286075,33.460039,-112.303497,1.009,Crash blocking the HOV lane on I-10 Westbound near Roosevelt Canal (MP 134),I-10 W,Avondale,Maricopa,AZ,85323,US,US/Mountain,KGYR,104.0,104.0,26.0,28.71,10.0,WSW,6.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-12-29,15:15:00,A-4629210,2,33.480081,-111.976867,33.480074,-111.975775,0.063,Incident on E THOMAS RD near HOUSE 4900 Expect delays., E Thomas Rd,Phoenix,Maricopa,AZ,85018,US,US/Mountain,KPHX,61.0,61.0,56.0,28.73,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-02-07,18:26:00,A-718898,3,33.553169,-112.112442,,,0.0,HOV lane blocked due to crash on I-17 Southbound at Northern Ave.,W Northern Ave,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,61.0,61.0,20.0,28.59,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Night
2022-08-08,09:33:00,A-3738009,2,33.513584,-112.112435,33.477307,-112.113268,2.507,Slow traffic on Black Canyon Fwy S - I-17 S from Bethany Home Rd/Exit 204 (I-17) to Thomas Rd/Exit 201 (I-17) due to accident.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,89.0,89.0,40.0,28.78,10.0,SE,9.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,Day
2022-07-11,14:00:00,A-4090467,2,33.554347,-112.037754,33.564425,-112.033971,0.73,Incident on AZ-51 NB near NORTHERN AVE Center lane blocked. Expect Delays.,Piestewa Fwy N,Phoenix,Maricopa,AZ,85028,US,US/Mountain,KSDL,110.0,110.0,11.0,28.17,10.0,W,10.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,Day
2022-11-08,07:32:00,A-5333499,2,33.436069,-111.89082,33.523872999999995,-111.887279,6.07,Slow traffic on AZ-101 Loop N - Price Fwy N - Pima Fwy N - Loop 101 N from University Dr/Exit 52 (Price Fwy/AZ-101) to McDonald Dr/Exit 45 (Pima Fwy/AZ-101) due to accident.,AZ-101-LOOP,Mesa,Maricopa,AZ,85201,US,US/Mountain,KFFZ,57.0,57.0,47.0,28.76,10.0,ESE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-02-18,13:37:00,A-704590,3,33.493697999999995,-112.420448,,,0.0,Lane blocked due to crash on AZ-303-LOOP Northbound at Exit 106 Indian School Rd.,W Indian School Rd,Goodyear,Maricopa,AZ,85395,US,US/Mountain,KLUF,,,,,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-02-13,14:01:00,A-5451374,2,33.442884,-112.426833,33.443271,-112.4239,0.171,Incident on W CANYON TRAILS BLVD near S COTTON LN Expect delays., S Cotton Ln,Goodyear,Maricopa,AZ,85338,US,US/Mountain,KGYR,79.0,79.0,10.0,29.17,10.0,E,8.0,,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-12-30,01:48:00,A-4968077,2,33.46094,-111.983099,33.463128999999995,-111.982617,0.154,Crash blocking interchange ramp on SR-143 Northbound near Grand Canal (MP 3),AZ-143 N,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,54.0,54.0,90.0,28.8,10.0,CALM,0.0,0.04,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Night
2022-12-21,12:54:00,A-4962702,2,33.518566,-112.134225,33.520345,-112.134238,0.123,Incident on N 35TH AVE near HOUSE 5700 Expect delays., N 35th Ave,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,59.0,59.0,33.0,28.87,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,True,False,False,Day
2022-11-02,13:05:00,A-4161239,2,33.672136,-112.001924,33.672709000000005,-112.005472,0.208,Crash on the right shoulder on 101-LOOP Northbound near Cave Creek Rd (MP 30),AZ-101 Loop W,Phoenix,Maricopa,AZ,85050,US,US/Mountain,KDVT,72.0,72.0,46.0,28.36,10.0,SSW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-09-19,09:16:00,A-4500964,2,33.57006669,-111.8904841,33.58626669,-111.8914741,1.121,Slow traffic on AZ-101 Loop N - Pima Fwy N - Loop 101 N from Pima Rd/90th St/Exit 42 (Pima Fwy/AZ-101) to Shea Blvd/Exit 41 (Pima Fwy/AZ-101) due to accident.,AZ-101-LOOP,Scottsdale,Maricopa,AZ,85258,US,US/Mountain,KSDL,81.0,81.0,33.0,28.19,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-05-23,12:36:00,A-5286457,2,33.539697,-112.203119,33.537461,-112.203125,0.154,Stationary traffic from US-60/W Northern Ave/NW Grand Ave (N 67th Ave) to W Bethany Home Rd (N 67th Ave) due to accident., N 67th Ave,Glendale,Maricopa,AZ,85301,US,US/Mountain,KGEU,88.0,88.0,8.0,28.66,10.0,SSW,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,Day
2022-05-15,23:07:00,A-4840948,2,33.548609018165834,-111.8792617,33.533299018165835,-111.8839917,1.092,Stationary traffic on Loop 101 S - Pima Fwy S - AZ-101 Loop S from Via de Ventura/Exit 43 (Pima Fwy/AZ-101) to Indian Bend Rd/Exit 44 (Pima Fwy/AZ-101) due to accident.,AZ-101-LOOP,Scottsdale,Maricopa,AZ,85258,US,US/Mountain,KSDL,91.0,91.0,6.0,28.13,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-12-04,02:17:00,A-5352870,2,33.658415000000005,-112.114074,33.659919,-112.11395,0.104,Incident on I-17 NB near AZ-101-LOOP Right lane blocked. Expect delays.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,59.0,59.0,90.0,28.48,10.0,ENE,6.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,Night
2022-12-17,06:49:00,A-4656025,2,33.640654,-112.002768,33.645563,-112.001119,0.352,Incident on N AZ-51 near E BELL RD Expect delays.,E Bell Rd,Phoenix,Maricopa,AZ,85032,US,US/Mountain,KSDL,35.0,35.0,52.0,28.45,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Night
2022-05-11,07:53:00,A-4755937,2,33.458752000000004,-112.369729,33.461446,-112.382689,0.77,Incident on I-10 WB near BULLARD AVE Right shoulder closed.,I-10 W,Goodyear,Maricopa,AZ,85338,US,US/Mountain,KGYR,64.0,64.0,24.0,28.89,6.0,WSW,12.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-07-10,15:44:00,A-4019294,2,33.417971,-111.891095,33.429389,-111.890932,0.789,Crash blocking the right lane on 101-LOOP Northbound near Airport (53),AZ-101 Loop N,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,110.0,110.0,12.0,28.67,10.0,NW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-02-03,08:25:00,A-723712,2,33.495670000000004,-112.044273,,,0.3700000047683716,Exit ramp from AZ-51 Southbound to E Indian School Rd closed due to incident.,Piestewa Fwy S,Phoenix,Maricopa,AZ,85016,US,US/Mountain,KPHX,44.0,44.0,20.0,28.95,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-07-18,11:26:00,A-4256578,2,33.582709,-111.997639,33.584142,-111.99679,0.11,Incident on E BECKER LN near E SHEA BLVD Expect delays., E Shea Blvd,Phoenix,Maricopa,AZ,85028,US,US/Mountain,KSDL,96.0,96.0,33.0,28.34,10.0,W,6.0,0.0,Fair,False,False,True,False,False,False,False,True,False,False,Day
2022-02-22,18:33:00,A-4340869,2,33.669059999999995,-112.06545,33.668942,-112.076456,0.633,Slow traffic on Pima Fwy W - Loop 101 W - AZ-101 Loop W from Cave Creek Rd/N 28th St/Exit 28 (Pima Fwy/AZ-101) to 7th Ave/Exit 25 (Pima Fwy/AZ-101) due to accident.,AZ-101 Loop W,Phoenix,Maricopa,AZ,85024,US,US/Mountain,KDVT,60.0,60.0,44.0,28.22,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,Night
2022-06-06,08:23:00,A-602555,3,33.662388,-112.114044,,,0.0,Right lane blocked due to crash on I-17 Southbound near Exit 214C Yorkshire Dr.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,85.0,85.0,20.0,28.19,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-03-15,08:53:00,A-5237870,2,33.385741,-111.926578,33.3857,-111.943475,0.975,Incident on US-60 WB near MILL AVE Drive with caution.,Superstition Fwy W,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,60.0,60.0,27.0,28.96,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-12-24,23:59:00,A-3994849,2,33.33922800000001,-111.644294,33.349874,-111.643771,0.736,Incident on AZ-202-LOOP NB near HOSPITAL Right lane blocked. Expect delays.,AZ-202 Loop N,Mesa,Maricopa,AZ,85212,US,US/Mountain,KIWA,48.0,47.0,64.0,28.76,10.0,NNE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-09-26,21:09:00,A-4266249,2,33.539097,-112.107212,33.538619,-112.107201,0.033,Incident on W GLENDALE AVE near HOUSE 2200 Expect delays., W Glendale Ave,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,93.0,93.0,25.0,28.25,10.0,E,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-05-11,18:32:00,A-3893549,2,33.459159,-111.998957,33.458013,-111.983434,0.898,Slow traffic on AZ-202 Loop E - Red Mountain Fwy E from 32nd St/Exit 1C (AZ-202 Loop/Red Mountain Fwy) to AZ-143/Exit 3 (AZ-202 Loop/Red Mountain Fwy) due to accident.,AZ-202 Loop E,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,85.0,85.0,6.0,28.68,10.0,W,23.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,Day
2022-03-04,07:13:00,A-3800677,2,33.669901,-112.038241,33.672699,-112.013743,1.422,Incident on AZ-101 LOOP EB near HAYDEN-RHODES AQUEDUCT Right shoulder closed.,AZ-101-LOOP,Phoenix,Maricopa,AZ,85024,US,US/Mountain,KDVT,58.0,58.0,24.0,28.23,10.0,SSE,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,Day
2022-11-22,14:57:00,A-4021771,2,33.439729,-111.891093,33.401338,-111.891302,2.653,Slow traffic on Price Fwy S - Loop 101 S - AZ-101 Loop S from McKellips Rd/Exit 50 (Pima Fwy/AZ-101) to Broadway Rd/Exit 53 (Price Fwy/AZ-101) due to accident.,AZ-101-LOOP,Scottsdale,Maricopa,AZ,85256,US,US/Mountain,KFFZ,73.0,73.0,15.0,28.79,10.0,NE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-02-12,13:23:00,A-4112621,2,33.462146000000004,-112.043325,33.461416,-112.0869,2.512,Slow traffic on I-10 W - Pearl Harbor Memorial Hwy - Papago Fwy W from Washington St/Exit 148 (I-10) to 7th Ave/Exit 144 (I-10) due to accident.,I-10 W,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,78.0,78.0,7.0,28.95,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-07-25,13:20:00,A-5135002,2,33.46267,-112.188516,33.462679,-112.175329,0.76,Crash blocking the left lanes on I-10 Eastbound near 202-LOOP Southbound (MP 138),I-10 E,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,93.0,93.0,42.0,28.75,10.0,S,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-01-25,06:44:00,A-735789,2,33.406479,-112.590912,,,0.0,Accident on Broadway Rd at Miller Rd.,W Broadway Rd,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,39.0,39.0,81.0,28.85,10.0,CALM,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,Night
2022-10-03,15:21:00,A-5089154,2,33.495113,-112.112943,33.509242,-112.11234,0.977,Slow traffic on I-17 N - Black Canyon Fwy N from Thomas Rd/Exit 201 (I-17) to Camelback Rd/Exit 203 (I-17) due to accident.,W Indian School Rd,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,97.0,97.0,20.0,28.64,10.0,VAR,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-06-21,14:43:00,A-587059,3,33.462093,-112.049942,,,0.0,Right lane blocked due to crash on I-10 Eastbound near 16th St.,I-10 W,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,104.0,104.0,10.0,28.66,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-03-18,16:14:00,A-671762,3,33.669128,-112.112778,,,0.0,Lane blocked due to crash on I-17 Southbound at AZ-101-LOOP.,AZ-101 Loop W,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,78.0,78.0,9.0,28.34,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-08-16,14:54:00,A-3915150,2,33.435252,-112.108267,33.429219,-112.094604,0.8909999999999999,Crash blocking the left lane on I-17 Southbound near Durango St (MP 198),Arizona Veterans Memorial Hwy,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,101.0,101.0,28.0,28.58,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,Day
2022-11-03,08:06:00,A-3969453,2,33.587134000000006,-112.117046,33.472054,-112.112655,7.955,Stationary traffic on Black Canyon Fwy S - US-60 E - I-17 S from Cactus Rd/Exit 209 (I-17) to McDowell Rd/Exit 200B (I-17) due to accident.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85029,US,US/Mountain,KDVT,54.0,54.0,49.0,28.28,10.0,WSW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-05-02,13:27:00,A-5036002,4,33.863199949103056,-112.1451223,33.87655994910305,-112.1466323,0.927,Construction on I-17 NB near W ANTHEM WAY Road closed. Take alternate route.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85086,US,US/Mountain,KDVT,85.0,,15.0,28.22,10.0,,,0.0,Fair,False,False,False,False,True,False,False,False,False,False,Day
2022-01-28,07:25:00,A-731242,2,33.495521999999994,-112.112961,,,0.0,Accident on I-17 Southbound at Indian School Rd.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,50.0,50.0,22.0,29.13,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-07-18,05:33:00,A-563323,3,33.409458,-111.974396,,,0.0,HOV lane blocked due to crash on I-10 Eastbound at AZ-143 48th St.,1A,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,83.0,83.0,67.0,28.71,10.0,WSW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-08-19,17:18:00,A-4335501,2,33.54287982,-111.8799484,33.55895982,-111.8800884,1.111,Stationary traffic on AZ-101 Loop N - Pima Fwy N - Loop 101 N from Indian Bend Rd/Exit 44 (Pima Fwy/AZ-101) to Via de Ventura/Exit 43 (Pima Fwy/AZ-101) due to accident.,AZ-101-LOOP,Scottsdale,Maricopa,AZ,85258,US,US/Mountain,KSDL,81.0,81.0,74.0,28.11,2.0,E,16.0,0.12,T-Storm,False,False,False,False,False,False,False,False,False,False,Day
2022-01-20,09:01:00,A-741091,2,33.597069,-111.887016,,,0.0,Accident on Cactus Rd at 90th St.,E Cactus Rd,Scottsdale,Maricopa,AZ,85260,US,US/Mountain,KSDL,51.0,51.0,68.0,28.54,10.0,W,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-12-12,14:22:00,A-4707322,2,33.462183,-112.071694,33.461283,-112.085724,0.8109999999999999,Crash on the right shoulder on I-10 Westbound near 3rd St (MP 146),Hance Deck Park Tunnel,Phoenix,Maricopa,AZ,85004,US,US/Mountain,KPHX,55.0,55.0,45.0,28.63,10.0,VAR,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-02-13,12:44:00,A-4978766,2,33.457778692085945,-111.8348014,33.46559869208595,-111.7960414,2.299,Stationary traffic on AZ-202 Loop E - Red Mountain Fwy E from AZ-87/Country Club Dr/Exit 13 (AZ-202 Loop/Red Mountain Fwy) to Gilbert Rd/Exit 16 (AZ-202 Loop/Red Mountain Fwy) due to accident.,AZ-202 Loop E,Mesa,Maricopa,AZ,85201,US,US/Mountain,KFFZ,77.0,77.0,11.0,29.02,10.0,ESE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-08-09,05:22:00,A-4135776,2,33.462139,-112.122372,33.462212,-112.125861,0.201,Crash blocking the right lane on I-10 Westbound near 35th Ave (MP 142),I-10 W,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,78.0,78.0,74.0,28.75,10.0,VAR,5.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,Night
2022-11-21,07:49:00,A-4644035,2,33.38568091,-111.9449222,33.39657091,-111.9672822,1.493,Stationary traffic on US-60 W from Phoenix to S Hardy Dr due to accident.,US-60,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,50.0,50.0,44.0,28.96,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-07-28,07:16:00,A-552739,2,33.462158,-112.026382,,,0.0,Right lane blocked due to crash on AZ-202-LOOP Eastbound near I-10 Exits 147A .,AZ-202-LOOP,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,88.0,88.0,49.0,28.67,10.0,VAR,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-01-26,09:02:00,A-4665496,2,33.387453,-111.961644,33.403158000000005,-111.967663,1.139,Stationary traffic on Maricopa Fwy W - US-60 W - I-10 W - Pearl Harbor Memorial Hwy from S Priest Dr to exit [153B] due to accident.,US-60 W,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,51.0,51.0,43.0,28.95,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-11-19,11:18:00,A-4228875,2,33.518099,-112.268994,33.545901,-112.271266,1.925,Stationary traffic on AZ-101 Loop N - Agua Fria Fwy N - Loop 101 N from Camelback Rd/Exit 5 (Agua Fria Fwy/AZ-101) to Northern Ave/Exit 8 (Agua Fria Fwy/AZ-101) due to accident.,AZ-101 Loop N,Glendale,Maricopa,AZ,85305,US,US/Mountain,KGEU,68.0,68.0,15.0,28.91,10.0,NE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-08-18,15:51:00,A-5197575,2,33.656254,-111.915494,33.656974,-111.919026,0.209,Road closed due to a crash on 101-LOOP Westbound near Scottsdale Rd (MP 35),AZ-101 Loop W,Scottsdale,Maricopa,AZ,85255,US,US/Mountain,KSDL,101.0,101.0,28.0,28.14,10.0,ESE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-04-29,09:29:00,A-4225155,2,33.34315180762605,-111.8933165,33.355401807626045,-111.8942865,0.848,Crash blocking the on ramp on 101-LOOP Northbound near Western Canal (58),AZ-101-LOOP,Tempe,Maricopa,AZ,85284,US,US/Mountain,KPHX,72.0,72.0,19.0,28.72,10.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-04-06,17:09:00,A-658968,2,33.434464,-111.892281,,,0.0,Left lane blocked due to crash on AZ-202-LOOP Eastbound at Price Rd.,AZ-202-LOOP,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,94.0,94.0,7.0,28.73,10.0,SW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-12-27,12:28:00,A-3995712,2,33.44649196,-112.5504363,33.46233196,-112.4962563,3.309,Incident on I-10 EB near S WATSON RD Road closed. Take alternate route.,I-10,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,66.0,66.0,35.0,28.91,10.0,ESE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-08-12,05:23:00,A-4458311,2,33.424443,-112.023831,33.424844,-112.024657,0.055,Crash blocking the left lanes on I-10 Westbound near Salt River (MP 150),I-10,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,90.0,90.0,40.0,28.7,10.0,E,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Night
2022-03-19,17:31:00,A-5256857,2,33.393138,-112.088384,33.392229,-112.088384,0.063,Incident on S 13TH AVE near W SOUTHERN AVE Expect delays., W Hidalgo Ave,Phoenix,Maricopa,AZ,85041,US,US/Mountain,KPHX,81.0,81.0,6.0,28.64,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-04-07,21:23:00,A-3746375,2,33.641475,-112.135031,33.641454,-112.135994,0.055,Incident on DANBURY DR near HOUSE 3500 Expect delays., W Danbury Dr,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,80.0,80.0,6.0,28.37,10.0,NE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-12-02,15:01:00,A-5421844,2,33.461158000000005,-112.08284,33.461951,-112.094861,0.695,Crash blocking the left lanes on I-10 Westbound near 7th Ave (MP 145),I-10 W,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,68.0,68.0,37.0,28.86,10.0,N,3.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,True,Day
2022-04-15,06:42:00,A-649025,2,33.446098,-112.306503,,,0.0,Crash on Avondale Blvd at Coldwater Springs Blvd.,W Coldwater Springs Blvd,Avondale,Maricopa,AZ,85323,US,US/Mountain,KGYR,55.0,55.0,29.0,28.83,10.0,N,6.0,,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-11-12,12:37:00,A-3745993,2,33.638058,-112.224615,33.638063,-112.223429,0.068,Incident on W BELL RD near HOUSE 7700 Expect delays.,N 77th Ave,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,67.0,67.0,21.0,28.36,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-01-27,18:29:00,A-4076248,2,33.459264000000005,-111.994764,33.459584,-112.008427,0.7879999999999999,Stationary traffic on AZ-202 Loop W - Red Mountain Fwy W from AZ-143/Exit 3 (AZ-202 Loop/Red Mountain Fwy) to 32nd St/Exit 1C (AZ-202 Loop/Red Mountain Fwy) due to accident.,AZ-202 Loop W,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,61.0,61.0,24.0,28.95,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-01-12,18:12:00,A-4457803,2,33.460894,-112.085488,33.461753,-112.055018,1.757,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 19th Ave/Exit 143C (I-10) to 16th St/Exit 146 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,67.0,67.0,16.0,28.99,10.0,W,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Night
2022-07-04,13:05:00,A-5060602,2,33.237394,-111.841169,33.237486,-111.841168,0.006,Incident on S ARIZONA near E MEAD DR Expect delays., S Arizona Ave,Chandler,Maricopa,AZ,85248,US,US/Mountain,KCHD,100.0,100.0,17.0,28.56,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,True,False,False,Day
2022-01-18,15:58:00,A-4549146,2,33.535591,-112.099605,33.538646,-112.100391,0.216,Slow traffic from W Tuckey Ln to N 19th Dr due to accident., W Ocotillo Rd,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,69.0,69.0,23.0,28.75,10.0,N,5.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,True,False,False,Day
2022-04-02,14:02:00,A-3860768,2,33.654652,-112.108441,33.654711,-112.107479,0.055,Incident on UNION HILLS DR near HOUSE 2200 Expect delays., W Union Hills Dr,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,80.0,80.0,20.0,28.33,10.0,S,5.0,0.0,Fair,False,False,True,False,False,False,False,True,False,False,Day
2022-04-05,13:41:00,A-4044078,2,33.634654283363176,-112.0040596,33.64555428336317,-112.0011096,0.772,Incident on AZ-51 near E GREENWAY RD Expect delays.,Piestewa Fwy N,Phoenix,Maricopa,AZ,85032,US,US/Mountain,KSDL,84.0,84.0,21.0,28.21,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-12-01,08:35:00,A-4855696,2,33.620470000000005,-112.116488,33.647842,-112.114909,1.893,Stationary traffic on I-17 N - Black Canyon Fwy N from Thunderbird Rd/Exit 210 (I-17) to Union Hills Dr/Exit 214 (I-17) due to accident.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85023,US,US/Mountain,KDVT,54.0,54.0,45.0,28.38,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
